consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,resp4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_25.keys,key_resp_25.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_24.rt,key_resp_8.keys,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.6829,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,426,426,426,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.6748,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,427,427,427,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.9951,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,428,428,428,1,tophat.png,tree.png,planet.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7462,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,429,429,1,tophat.png,tree.png,trident.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.9715,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,430,430,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.0332,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,431,431,431,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0.9712,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,432,432,432,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.0339,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,433,433,1,north.png,bell.png,trident.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.2664,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,434,434,434,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.9813,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,435,435,435,1,north.png,bell.png,planet.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,2.4105,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,436,436,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.6049,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,437,437,437,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.0332,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,438,438,438,1,houses.png,watch.png,trident.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.1168,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,439,439,439,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.6499,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,440,440,440,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.5246,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,441,441,441,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.1167,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442,442,442,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.0339,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,443,443,443,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9832,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,444,444,444,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2.3542,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,445,445,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,1.0665,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,446,446,446,1,window.png,unicorn.png,planet.png,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9838,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,447,447,447,1,houses.png,watch.png,trident.png,5,2.6423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1.5771,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,448,448,448,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1.4907,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,449,449,449,1,hammer.png,fox.png,trident.png,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1.0585,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,450,450,450,1,snorkel.png,bell.png,planet.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.9901,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,451,451,451,1,apple.png,fox.png,trident.png,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.984,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,452,452,452,1,compass.png,watch.png,trident.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.9125,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,453,453,453,1,houses.png,watch.png,planet.png,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.951,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,454,454,454,1,compass.png,watch.png,planet.png,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0591,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,6098ad15adcdf37d6ac9557e,001,2022-12-08_13h15.39.302,study3,2021.1.3,Win32,60.12867537,6098ad15adcdf37d6ac9557e,639196b66de4c8b2f2d051a0,6391d54af2d155cbda45ca7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,455,455,455,1,train.png,tree.png,trident.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
